idtbl_pregunta,titulo,respuesta,id_usuario_creador,fecha_creacion,id_usuario_ultima_modificacion,fecha_ultima_modificacion,id_producto,id_estado,fecha_ult_actualizacion_keywords,keywords_rag,Vigencia,estado_carga,dias_vigencia,justificacion_garante,justificacion_curador,publicado_workplace,fecha_publicacion
1191,Autorizado permanente,"Las operaciones que pueda realizar un autorizado permanente y aquellas que se limiten, son determinadas por el Banco.Para esto es necesario que el titular se acerque a la oficina de manera presencial junto con el autorizado quien también concurra personalmente a registrar su firma, este proceso se hace necesario en cliente 360",97,2020-01-24 00:00:00,97.0,2024-09-18 00:00:00,416,3,2025-02-07 00:00:00,"autorizado_permanente, acceso_autorizado, permiso_permanente",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
7357,Devolución del pagaré y la escritura original de un crédito hipotecario,"Antes de radicar la solicitud debes tener en cuenta lo siguiente:Se realiza la devolución de la escritura y pagaré original, siempre y cuando se encuentre cancelada la obligación y no respalde otras obligaciones con el mismo inmueble de garantía.Debes informar al cliente:Si la solicitud la realiza un tercero, apoderado o familiar, debe enviar los soportes al siguiente correo:&lt;tramitehipotecas@davienda.com&gt;, lo anterior con el fin de validar la autenticidad de dicha autorización dada por el titular.Si es carta de autorización debe ser autenticada e indicar el nombre y número de identificación del autorizado, así como el trámite que se requiere con fecha no mayor a 30 días.Cuando es apoderado anexar el poder bajo escritura pública con nota de revocación.Por fallecimiento, debe presentar el juicio de sucesión.Informa al cliente que el tiempo de recepción de los documentos es de 3 a 15 días hábiles aproximadamente.Los documentos se envían a la dirección que el cliente tenga registrada en Cliente360°, se entregan directamente al titular del crédito o tercero autorizado, para este último es necesario registrarlo en el campo de observaciones al momento de diligenciar la solicitud.En caso que el cliente o autorizado no se encuentre en el momento de la entrega de los documentos,estos serán devueltos a Davivienda y se programará de nuevo la entrega. (máximo 3 veces, posterior a ello se entregarán a garantías y el cliente deberá realizar de nuevo la solicitud).Después de ser entregados los documentos al cliente, autorizado o administración del conjunto, Davivienda no se hará responsable por la pérdida o daño de los mismos.",88,2020-01-24 00:00:00,88.0,2024-09-18 00:00:00,174,3,2025-02-07 00:00:00,"credito_vivienda, devolucion_documentos, pagare_escritura",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
2587,¿Qué es un Bolsillo?,Es un servicio de la cuenta de ahorros que le permite al cliente hacer un ahorro mensual y aportes ocasionales manteniendo la seguridad de los recursos. El cliente podrá disponer de ellos con sólo una transferencia.Para consultar características y beneficios puedes ingresar conecta☝ Consulta cómo abrir un bolsillo en la cuenta de ahorros a continuación: https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/bolsillo,97,2020-01-24 00:00:00,97.0,2024-09-20 00:00:00,136,3,2025-04-23 00:00:00,"bolsillo, cuenta_ahorros, ahorro",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
6008,Acumulación correcta de las millas en la cuenta LifeMiles,"Puedes verificar a través de AS400 en la opción LER de AS400 el detalle de la acumulación de millas con el siguiente proceso:Ingresar tipo y número de documento de identificación.Digitar 7 y luego F7 , la transacción TM indica que se trasladaron las millas a Avianca y la transacción PT que se están acumulando las millas por las compras (siempre hay parejas una TM y una PT).Si en la LER se ve las transacción TM, el Cliente está acumulando millas de manera correcta en Banco Davivienda, estas se verán reflejadas en el estado de cuenta de LifeMiles.​​​​​​ Puedes consultar más información en el site de Tarjetas de crédito ingresando a Novedades Tarjetas☝En caso que el cliente requiera cambiar o asociar una cuenta LifeMiles a su tarjeta LifeMiles, debes direccionar al cliente a la pagina Helpcenter.lifemiles.com por la ruta Mi perfil LifeMiles / Fusión de cuentas/ Completando el formulario aquí☝ https://docs.google.com/presentation/d/1Ks7ekaaBsfi3A6A30RVRny7DvH3Wr7uA9Xh_Sp1-tv0/present?slide=id.g554da07e6a_0_0 https://helpcenter.lifemiles.com/hc/es https://helpcenter.lifemiles.com/hc/es/articles/15758636532379-Fusi%C3%B3n-de-Cuentas",97,2020-01-24 00:00:00,97.0,2024-09-20 00:00:00,186,3,2025-02-07 00:00:00,"tarjeta_credito, acumulacion_millas, lifemiles",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
5984,¿Cómo asignar la clave virtual?,"Contraseña que permite el acceso al app Davivienda, página web Davivienda e ingreso al teléfono rojo de Davivienda. Esta clave debe ser numérica, como mínimo debe tener 6 caracteres y máximo 8, por seguridad se recomienda no ser compartida ni guardada en dispositivos móviles. Recuerda que ahora los clientes persona natural ya no tienen toque solo pueden ingresar con clave virtualTambién te puede interesar:Error en la asignación de la clave virtual.Consultar el estado de la clave virtual de un cliente persona natural.Para consultar el estado de la Clave Virtual del cliente☝ Ten en cuenta que:Si el cliente va a asignar su clave virtual y le solicita el número de la tarjeta débito pero no tiene asignada, debes validar que no tenga tarjeta débito asignada, de ser así, indícale al cliente que si desea tener la tarjeta débito, si el cliente no la solicita debes anular el medio transaccional.Si el cliente cambia su clave de tarjeta débito no cambia la clave virtualEs indispensable que tanto la cuenta como la tarjeta débito se encuentren en estado activo para asignar o cambiar la clave virtual.La Clave Virtual la puede asignar únicamente el primer titularLas cuentas conjuntas no se les puede asignar clave virtual.A continuación se detalla el proceso para autogestionar una clave virtual en estado sin asignar: https://comunidadesdesoporte.davivienda.com/#/respuestas/9606 https://comunidadesdesoporte.davivienda.com/#/respuestas/14611 https://comunidadesdesoporte.davivienda.com/#/respuestas/14611 https://comunidadesdesoporte.davivienda.com/#/respuestas/14611",97,2020-01-24 00:00:00,97.0,2024-09-23 00:00:00,154,3,2025-04-23 00:00:00,"clave_virtual, asignacion, configuracion",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
2696,¿La solicitud del seguro de vida con Seguros Bolívar debe ir con huella?,"Si, la huella del cliente debe venir obligatoriamente. Si el formato no trae la huella el Departamento de desembolsos no podrá tramitar tu solicitud.A continuación se encuentran las solicitudes del seguro de vida que dependen de la edad del cliente y la línea de crédito que se va a tramitar:Solicitud seguro de vida grupo deudores para crédito de consumo y comercialSolicitud de seguro de vida grupo deudores para créditos hipotecarios y de leasing habitacionalSolicitud de seguro de vida deudores - pensionados 76 - 85 años.☝ Ver más información en los anexos del Site de Conecta. https://drive.google.com/file/d/1CAFuWtcBLI_qAbW0XmegZzsnHDM_rmAr/view?usp=sharing https://drive.google.com/file/d/1_lQuAKVbQRsMprUThL5qbC8rC05tKYmM/view https://drive.google.com/file/d/14pI64ua0kbjq-kPq3siQ3mrjMaOud77f/view https://sites.google.com/davivienda.com/conecta/inicio/personas/productos/seguros/ex%C3%A1menes-m%C3%A9dicos https://drive.google.com/drive/folders/1-Gcxpla0lLoM_juq7vz-gdWpv3tJZIb9 https://sites.google.com/davivienda.com/conecta/personas/seguros/ex%C3%A1menes-m%C3%A9dicos",96,2020-01-24 00:00:00,96.0,2024-09-25 00:00:00,243,3,2025-02-07 00:00:00,"seguro_vida, seguros_bolivar, solicitud_huella",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
1495,Libranza virtual,Es un sitio en Internet que le permite a las empresas aprobar las solicitudes de crédito de libranza de sus empleados desde cualquier lugar y a cualquier hora,88,2020-01-24 00:00:00,88.0,2024-10-03 00:00:00,167,3,2025-08-05 00:00:00,"libranza, virtual",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
2184,Proceso para aumento de cupo de una tarjeta de crédito,"Nueva funcionalidad en la App para aumento de cupo:Ahora contamos con un nueva funcionalidad que permite a los clientes solicitar un aumento de cupo para su tarjeta de crédito. La respuesta se obtiene en línea, y una vez aprobado, el cupo nuevo estará disponible de inmediato para su uso. Conoce cómo solicitar el aumento de cupo en la App Davivienda con los siguientes pasos:Ingresa al app Davivienda Móvil.Selecciona la opción Mis Tarjetas de CréditoSelecciona la tarjeta para la cual se desea solicitar el aumento de cupo.Ingresa al menú servicios. Si su tarjeta está habilitada para solicitar un aumento de cupo, podrá ver la opción Solicitar aumento de cupoRevisa los beneficios y características de la opciónIngresa los datos solicitadosSi el cliente cumple con las políticas de evaluación de crédito, podrá ver el nuevo cupo aprobado.Selecciona el monto que se desea aumentar, recuerda que el valor mínimo son $500.000 y el límite máximo corresponde al valor aprobado inicialmente. Da clic en continuarSelecciona la casilla de autorización de términos y condiciones que se podrá consultar en www.davivienda.comRevisa el resumen de la transacción, verifica los datos registrados y da clic en FinalizarEn el correo electrónico y número celular del cliente se recibirá la notificación del aumento de cupo realizado.☝ Ten en cuenta que:Debido a cuestiones operativas, la actualización del nuevo cupo en el estado de cuenta del cliente puede no ser inmediata, pero estará reflejada en el saldo total de la tarjeta de crédito en el siguiente día hábil.Las tarjetas que no están habilitadas para realizar aumentos de cupo por el App Davivienda son: Tarjetas de crédito Garantizadas, Extendidas, Amparadas, Agropecuarias y Cafeteras.Para solicitar un aumento de cupo es esencial que el cliente esté al día en todos sus productos con el Banco Davivienda, lo que implica no tener pagos mínimos pendientes ni estar en mora en ningún producto.Si el cliente desea aumentar el cupo en varias tarjetas de crédito, debe iniciar y completar el proceso por separado para cada una de las tarjetas que desee aumentar. Es importante recordar que cada solicitud de aumento genera un proceso de evaluación de crédito.Para solicitar un aumento de cupo la tarjeta de crédito no debe tener ningún tipo de bloqueo.La tarjeta de crédito debe tener como mínimo 3 meses posteriores a la activación de la misma.Conoce más información en la Capacitación Aumentos de Cupo Digital☝Ver más información en el site de Conecta https://docs.google.com/presentation/d/1LOKfuICpSu_XDccy3rdnNfj-pCoj0Mcqt6mVdhO72Bk/present?slide=id.g278cae20da4_0_0 https://sites.google.com/davivienda.com/conecta/personas/medios-de-pago/tarjeta-de-cr%C3%A9dito",97,2020-01-24 00:00:00,97.0,2024-10-03 00:00:00,187,3,2025-08-05 00:00:00,"tarjeta_credito, aumento_cupo, proceso",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
621, Un Mundo sin Barreras (diversidad),"Acá encontraras el protocolo de atención para clientes y usuarios diversosRecuerda: Disponemos del curso En mi casa valoramos la diferencia en UXplora, donde puedes profundizar en temas de Diversidad, Equidad e Inclusión (DEI) o consultar nuestra política DEI en cualquier momento.En la vida, así como hay diversidad en colores, sabores o gustos, también hay una rica diversidad en las preferencias sexuales y emocionales.Para respetar las identidades de género, es clave reconocer su amplitud y que no son estáticas; se conectan con la experiencia única de cada persona. Algunas de ellas son:Asexual: Personas que no consideran el sexo necesario para crear un vínculo amoroso y afectivo con otras personas.Bisexual: Personas que sienten atracción tanto por hombres como por mujeres, ya sean cisgénero o transCisgénero: Ser cisgénero significa que te identificas con el género que te fue asignado al nacer. Por ejemplo, la mayoría de las personas a quienes se les asigna el sexo “femenino” al nacer se sienten como niñas o mujeres.Gay: Hombres, tanto cisgénero como trans, que sienten atracción por otros hombres.Heterosexual: Personas que se sienten atraídas por otras personas que tienen una identidad de género distinta a la suya.Lesbiana: Mujeres, tanto cisgénero como trans, que sienten atracción por otras mujeres.No binario: Personas que se construyen y reconocen por fuera del binarismo de género: masculino y femenino.Pansexual: Personas que sienten atracción por otras personas, independientemente de su identidad de género u orientación sexual.Trans: Personas que construyen y expresan su identidad con un género diferente al asignado al nacer. Algunas de las identidades trans son: Transexual (quienes se han realizado una reasignación sexual y tratamientos hormonales)Transgénero (se construyen mediante tránsitos hormonales y expresión de género que cuestiona el género asignado al nacer), entre otras.En junio de 2011, el Consejo de Derechos Humanos de Naciones Unidas, adoptó la Resolución 17/19, que reconoce que se cometen actos de violencia y discriminación contra las personas LGBTI en todo el mundo. En Colombia se emite Ley 1482 de 2011, Ley Antidiscriminación.Así mismo, el código de la Policía Nacionalfija criterios para garantizar el respeto y especial protección a la población Lesbiana, Gay, Transexual y Bisexual (LGTB) en el marco de la política de direccionamiento policial basado en el humanismo. https://sostenibilidad.davivienda.com/politics/PoliticaDiversidad.pdf",88,2020-01-24 00:00:00,88.0,2024-10-04 00:00:00,171,3,2025-04-23 00:00:00,"diversidad, inclusion, accesibilidad",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
7567,¿Cómo descargar movimientos de DaviPlata?,"Puedes descargar los movimientos generados y los puedes enviar por medio del correo electrónico registrado, siguiendo los siguientes pasos :Ingresa a DaviPlata por medio de la APP.Ingresa al menú de opciones ubicado en la parte superior izquierda.Ubica la opción (más servicios).Da clic en Ver movimientosEn la parte inferior selecciona Enviar a correo electrónico https://docs.google.com/a/davivienda.com/presentation/d/1PCJuH_uHFQH2cSJ0LiKv96MROUuU2IE-RXUocc082gE/preview?&amp;&amp;iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation",92,2020-01-24 00:00:00,92.0,2024-10-11 00:00:00,179,3,2025-02-07 00:00:00,"daviplata, descargar_movimientos, consulta_saldo",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
